Location,Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
Los Gatos,27,4/15/24 8:17 PM,BTL Paolo Cali Nero,Red,BTG WINE,Wine on Premise,60.00,1.0,false
Los Gatos,27,4/15/24 8:17 PM,BTL Grippaldi,Red A-K,WINE,Retail Wine,115.00,1.0,false
Los Gatos,27,4/15/24 8:26 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,27,4/15/24 8:26 PM,Sfogliatelle,DOLCI,FOOD,Food,10.00,1.0,false
Los Gatos,27,4/15/24 8:26 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,4.00,1.0,false
Los Gatos,30,4/15/24 8:34 PM,Gluten-Free Bread,SIDES,FOOD,Food,5.00,1.0,false
Los Gatos,1,4/16/24 12:04 PM,GLS Borgo Paglianetto Verdicchio,White,BTG WINE,Wine on Premise,12.79,1.0,false
Los Gatos,1,4/16/24 12:04 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,11.88,1.0,false
Los Gatos,1,4/16/24 12:12 PM,Pecorino Sole di Sicilia con zafferano,FORMAGGI,FOOD,Food,4.57,1.0,false
Los Gatos,1,4/16/24 12:12 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,16.45,1.0,false
Los Gatos,1,4/16/24 12:12 PM,DiStefano Burrata,SFIZI,FOOD,Food,21.01,1.0,false
Los Gatos,2,4/16/24 12:22 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,2,4/16/24 12:32 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,1,4/16/24 12:32 PM,GLS Borgo Paglianetto Verdicchio,White,BTG WINE,Wine on Premise,12.79,1.0,false
Los Gatos,1,4/16/24 12:32 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,11.88,1.0,false
Los Gatos,3,4/16/24 12:40 PM,GLS Kurt Angerer Gruner,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,3,4/16/24 12:40 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,3,4/16/24 12:40 PM,Mista,INSALATE,FOOD,Food,22.00,1.0,false
Los Gatos,3,4/16/24 12:40 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,4,4/16/24 12:59 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,4,4/16/24 12:59 PM,Caciocavallo Silano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,1,4/16/24 12:59 PM,HLF Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,5.94,1.0,false
Los Gatos,1,4/16/24 12:59 PM,Half Borgo Paglianetto Verdicchio,White,BTG WINE,Wine on Premise,6.39,1.0,false
Los Gatos,5,4/16/24 1:00 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,5,4/16/24 1:01 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,5,4/16/24 1:02 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,5,4/16/24 1:04 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,5,4/16/24 1:04 PM,Coke,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,3,4/16/24 1:24 PM,GLS Kurt Angerer Gruner,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,2,4/16/24 1:24 PM,Small French Press Coffee,N/A Beverages,BEVERAGES,NA Beverage,5.00,1.0,false
Los Gatos,2,4/16/24 1:24 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,15.00,2.0,false
Los Gatos,4,4/16/24 1:25 PM,GLS Paolo Cali Nero,Red,BTG WINE,Wine on Premise,15.00,1.0,false
Los Gatos,4,4/16/24 1:25 PM,GLS Zorzettig Refosco,Red,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,4,4/16/24 1:35 PM,Piccante,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,6,4/16/24 1:44 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,28.00,2.0,false
Los Gatos,6,4/16/24 1:44 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,7,4/16/24 1:49 PM,Mista,INSALATE,FOOD,Food,0.00,1.0,false
Los Gatos,8,4/16/24 1:53 PM,Tonno Insalate,INSALATE,FOOD,Food,10.80,1.0,false
Los Gatos,9,4/16/24 1:56 PM,Caprese Panini,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,9,4/16/24 1:56 PM,Diet Coke,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,10,4/16/24 1:59 PM,Open Retail Wine,MISC,WINE,Retail Wine,18.00,1.0,false
Los Gatos,8,4/16/24 2:07 PM,Funghi,CROSTINI,FOOD,Food,7.20,1.0,false
Los Gatos,11,4/16/24 2:29 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,11,4/16/24 2:29 PM,BTL Lini Lambrusco,Sparkling,BTG WINE,Wine on Premise,18.00,1.0,false
Los Gatos,6,4/16/24 2:50 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,6,4/16/24 2:50 PM,BTL Fornaci Gavi,White,BTG WINE,Wine on Premise,56.00,1.0,false
Los Gatos,6,4/16/24 2:54 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,11,4/16/24 3:08 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,12,4/16/24 3:33 PM,BTL Lloyd Chardonnay,White,BTG WINE,Wine on Premise,58.00,1.0,false
Los Gatos,12,4/16/24 3:39 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,12,4/16/24 3:40 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,12,4/16/24 3:40 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,12,4/16/24 3:40 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,12,4/16/24 3:40 PM,Duck Salami,SALUMI,FOOD,Food,8.00,1.0,false
Los Gatos,13,4/16/24 3:45 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,13,4/16/24 3:45 PM,GLS Paul Janin Beaujolais,Red,BTG WINE,Wine on Premise,18.00,1.0,false
Los Gatos,13,4/16/24 3:45 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,13,4/16/24 3:48 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,13,4/16/24 3:48 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,13,4/16/24 4:40 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,13,4/16/24 4:40 PM,GLS Lanciola Colli Fiorentini,Red,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,13,4/16/24 5:04 PM,Sfogliatelle,DOLCI,FOOD,Food,10.00,1.0,false
Los Gatos,13,4/16/24 5:07 PM,Small French Press Coffee,N/A Beverages,BEVERAGES,NA Beverage,5.00,1.0,false
Los Gatos,13,4/16/24 5:21 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,14,4/16/24 5:51 PM,GLS Casale Marchese Quatro,White,BTG WINE,Wine on Premise,16.00,1.0,true
Los Gatos,14,4/16/24 5:51 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,15,4/16/24 5:51 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,15,4/16/24 5:51 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,15,4/16/24 5:51 PM,Barolo,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,15,4/16/24 5:51 PM,Duck Salami,SALUMI,FOOD,Food,8.00,1.0,false
Los Gatos,15,4/16/24 5:51 PM,Fontina Aosta,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,15,4/16/24 5:51 PM,Truffolina,FORMAGGI,FOOD,Food,6.00,1.0,false
Los Gatos,16,4/16/24 5:52 PM,GLS The Climber Red Blend,Red,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,16,4/16/24 5:52 PM,GLS Cotiere Pinot Noir,Red,BTG WINE,Wine on Premise,17.00,1.0,false
Los Gatos,17,4/16/24 5:55 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,17,4/16/24 5:56 PM,BTL Assiduous Pinot,Red,BTG WINE,Wine on Premise,35.00,1.0,false
Los Gatos,16,4/16/24 5:58 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,17,4/16/24 6:01 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,17,4/16/24 6:01 PM,Tonno with Crostini,SFIZI,FOOD,Food,15.00,1.0,false
Los Gatos,16,4/16/24 6:14 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,16,4/16/24 6:14 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,18,4/16/24 6:14 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,14,4/16/24 6:14 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,true
Los Gatos,18,4/16/24 6:15 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,18,4/16/24 6:15 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,15,4/16/24 6:20 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,14,4/16/24 6:32 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,true
Los Gatos,14,4/16/24 6:32 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,14,4/16/24 6:32 PM,GLS L'Arco Rosso Veronese,Red,BTG WINE,Wine on Premise,16.00,1.0,true
Los Gatos,15,4/16/24 6:36 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,15,4/16/24 6:36 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,16,4/16/24 6:42 PM,GLS The Climber Red Blend,Red,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,16,4/16/24 6:42 PM,GLS Cotiere Pinot Noir,Red,BTG WINE,Wine on Premise,17.00,1.0,false
Los Gatos,19,4/16/24 6:45 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,19,4/16/24 6:45 PM,GLS Laird Jillian's Blend 17,Red,BTG WINE,Wine on Premise,25.00,1.0,false
Los Gatos,19,4/16/24 6:45 PM,GLS Monticello Pinot Noir,Red,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,14,4/16/24 6:47 PM,Caesar,INSALATE,FOOD,Food,36.00,2.0,true
Los Gatos,20,4/16/24 6:49 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,21,4/16/24 6:53 PM,BTL Fornaci Gavi,White,BTG WINE,Wine on Premise,26.00,1.0,false
Los Gatos,21,4/16/24 6:54 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,21,4/16/24 6:54 PM,Mista,INSALATE,FOOD,Food,25.00,1.0,false
Los Gatos,21,4/16/24 6:54 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,22,4/16/24 6:59 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,22,4/16/24 6:59 PM,GLS Kurt Angerer Gruner,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,22,4/16/24 6:59 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,22,4/16/24 6:59 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,23,4/16/24 6:59 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,23,4/16/24 6:59 PM,Tricolore,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,19,4/16/24 7:02 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,19,4/16/24 7:02 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,23,4/16/24 7:04 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,25,4/16/24 7:09 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,25,4/16/24 7:09 PM,GLS Due Terre grillo,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,25,4/16/24 7:09 PM,GLS Montpelier Viognier 21,White,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,25,4/16/24 7:09 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,25,4/16/24 7:09 PM,Salmon,PASTA/ENTREES,FOOD,Food,30.00,1.0,false
Los Gatos,14,4/16/24 7:24 PM,GLS Casale Marchese Quatro,White,BTG WINE,Wine on Premise,32.00,2.0,false
Los Gatos,14,4/16/24 7:24 PM,Caesar,INSALATE,FOOD,Food,36.00,2.0,false
Los Gatos,14,4/16/24 7:25 PM,GLS L'Arco Rosso Veronese,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,19,4/16/24 7:29 PM,GLS Laird Jillian's Blend 17,Red,BTG WINE,Wine on Premise,25.00,1.0,false
Los Gatos,19,4/16/24 7:29 PM,GLS Monticello Pinot Noir,Red,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,26,4/16/24 7:35 PM,GLS The Climber Red Blend,Red,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,26,4/16/24 7:35 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,21,4/16/24 7:37 PM,RET Fornaci Gavi,White,BTG WINE,Wine on Premise,26.00,1.0,false
Los Gatos,26,4/16/24 7:41 PM,Piave Vecchio,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,26,4/16/24 7:41 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,26,4/16/24 7:41 PM,Barolo,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,26,4/16/24 7:41 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,27,4/16/24 7:44 PM,Caesar,INSALATE,FOOD,Food,27.00,1.0,false
Los Gatos,27,4/16/24 7:44 PM,Mista,INSALATE,FOOD,Food,25.00,1.0,false
Los Gatos,27,4/16/24 7:46 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,27,4/16/24 7:46 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,26,4/16/24 7:46 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,26,4/16/24 7:46 PM,Salmon,PASTA/ENTREES,FOOD,Food,30.00,1.0,false
Los Gatos,25,4/16/24 7:49 PM,GLS Due Terre grillo,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,26,4/16/24 8:13 PM,GLS The Climber Red Blend,Red,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,26,4/16/24 8:13 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,22,4/16/24 8:13 PM,GLS Kurt Angerer Gruner,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,22,4/16/24 8:13 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,19,4/16/24 8:16 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,25,4/16/24 8:21 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,27,4/16/24 8:35 PM,BTL LCN Nebbiolo,Red,BTG WINE,Wine on Premise,65.00,1.0,false
Los Gatos,27,4/16/24 8:35 PM,RET LCN Nebbiolo,Red,BTG WINE,Wine on Premise,140.00,4.0,false
Los Gatos,20,4/16/24 8:48 PM,GLS Dashe Zinfandel 2021,Red,BTG WINE,Wine on Premise,32.00,2.0,false
Los Gatos,28,4/16/24 8:48 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,27,4/16/24 8:48 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,1,4/17/24 11:57 AM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,1,4/17/24 11:57 AM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,1,4/17/24 11:57 AM,Blood Orange,N/A Beverages,BEVERAGES,NA Beverage,6.00,1.0,false
Los Gatos,1,4/17/24 11:57 AM,"Peroni, Lager",Beer,BEVERAGES,Bottled Beer,6.00,1.0,false
Los Gatos,1,4/17/24 11:57 AM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,1,4/17/24 11:57 AM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,2,4/17/24 12:01 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,2,4/17/24 12:01 PM,Calabrese Shrimp,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,2,4/17/24 12:01 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,2,4/17/24 12:01 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,3,4/17/24 12:03 PM,Diet Coke,N/A Beverages,BEVERAGES,NA Beverage,8.00,2.0,false
Los Gatos,3,4/17/24 12:14 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,4,4/17/24 12:18 PM,GLS Lanciola Colli Fiorentini,Red,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,4,4/17/24 12:18 PM,Calabrese Lo Riscaldo,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,4,4/17/24 12:18 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,27.00,1.0,false
Los Gatos,3,4/17/24 12:19 PM,Sausage & Peppers,ITALIAN AMERICAN,FOOD,Food,16.00,1.0,false
Los Gatos,3,4/17/24 12:19 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,5,4/17/24 12:33 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,5,4/17/24 12:33 PM,Gorgonzola Salad,INSALATE,FOOD,Food,51.00,3.0,false
Los Gatos,5,4/17/24 12:33 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,5,4/17/24 12:33 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,5,4/17/24 12:33 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,5,4/17/24 12:35 PM,Original Pattern 'Eye of the Beholder' West Coast IPA,Beer,BEVERAGES,Bottled Beer,11.00,1.0,false
Los Gatos,5,4/17/24 12:35 PM,Diet Coke,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,5,4/17/24 12:35 PM,Iced Tea,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,5,4/17/24 12:35 PM,GLS Dashe Zinfandel 2021,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,5,4/17/24 12:35 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,6,4/17/24 12:44 PM,Funghi,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,6,4/17/24 12:44 PM,"Peroni, Lager",Beer,BEVERAGES,Bottled Beer,6.00,1.0,false
Los Gatos,6,4/17/24 12:44 PM,Caprese Panini,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,1,4/17/24 12:53 PM,GLS Riva Leone Barbera,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,1,4/17/24 12:53 PM,RET Riva Leone Barbera,Red,BTG WINE,Wine on Premise,26.00,1.0,false
Los Gatos,7,4/17/24 1:00 PM,Piccante,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,7,4/17/24 1:00 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,7,4/17/24 1:00 PM,Carbonara,PASTA/ENTREES,FOOD,Food,22.00,1.0,false
Los Gatos,7,4/17/24 1:00 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,7,4/17/24 1:20 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,7,4/17/24 1:20 PM,Piccante,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,9,4/17/24 1:21 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,9,4/17/24 1:21 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,5,4/17/24 1:25 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,4.00,1.0,false
Los Gatos,10,4/17/24 1:29 PM,Calabrese,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,10,4/17/24 1:29 PM,Barolo,SALUMI,FOOD,Food,5.50,1.0,false
Los Gatos,10,4/17/24 1:29 PM,Pecorino con Peperoncino,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,10,4/17/24 1:29 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,10,4/17/24 1:29 PM,GLS Sables d'Azur,Rose,BTG WINE,Wine on Premise,24.00,2.0,false
Los Gatos,10,4/17/24 1:29 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,10,4/17/24 1:29 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,7,4/17/24 1:42 PM,RET BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,91.80,6.0,false
Los Gatos,11,4/17/24 1:50 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,9,4/17/24 2:00 PM,Sfogliatelle,DOLCI,FOOD,Food,10.00,1.0,false
Los Gatos,10,4/17/24 2:16 PM,Large French Press Coffee,N/A Beverages,BEVERAGES,NA Beverage,10.00,1.0,false
Los Gatos,12,4/17/24 2:40 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,26.00,2.0,false
Los Gatos,12,4/17/24 2:40 PM,Cacio di Bosco al Tartfuo,FORMAGGI,FOOD,Food,6.00,1.0,false
Los Gatos,12,4/17/24 2:40 PM,Piave Vecchio,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,12,4/17/24 2:40 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,12,4/17/24 2:48 PM,Gluten Free Bread,ACCOMPAGNAMENTI,FOOD,Food,5.00,1.0,false
Los Gatos,12,4/17/24 3:02 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,26.00,2.0,false
Los Gatos,13,4/17/24 3:45 PM,Crostini Sampler,CROSTINI,FOOD,Food,21.00,1.0,false
Los Gatos,13,4/17/24 3:45 PM,BTL Fornaci Gavi,White,BTG WINE,Wine on Premise,26.00,1.0,false
Los Gatos,12,4/17/24 3:56 PM,RET BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,40.00,2.0,false
Los Gatos,15,4/17/24 4:28 PM,HLF Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,6.50,1.0,false
Los Gatos,15,4/17/24 4:28 PM,HLF Lini Lambrusco,Sparkling,BTG WINE,Wine on Premise,6.00,1.0,false
Los Gatos,15,4/17/24 4:28 PM,HLF BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,6.50,1.0,false
Los Gatos,16,4/17/24 4:36 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,32.00,2.0,false
Los Gatos,16,4/17/24 4:47 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,16,4/17/24 4:47 PM,The Alba,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,17,4/17/24 5:07 PM,"Peroni, Lager",Beer,BEVERAGES,Bottled Beer,6.00,1.0,false
Los Gatos,18,4/17/24 5:08 PM,GLS Borgo Paglianetto Verdicchio,White,BTG WINE,Wine on Premise,12.60,1.0,false
Los Gatos,18,4/17/24 5:08 PM,Classic Bruschetta,SFIZI,FOOD,Food,16.20,1.0,false
Los Gatos,18,4/17/24 5:31 PM,GLS Kurt Angerer Gruner,White,BTG WINE,Wine on Premise,12.60,1.0,false
Los Gatos,19,4/17/24 5:33 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,19,4/17/24 5:33 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,19,4/17/24 5:33 PM,Single Meatball,SIDES,FOOD,Food,7.00,1.0,false
Los Gatos,16,4/17/24 5:39 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,28.00,2.0,false
Los Gatos,20,4/17/24 5:41 PM,Iced Tea,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,20,4/17/24 5:41 PM,GLS Dashe Zinfandel 2021,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,20,4/17/24 5:41 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,20,4/17/24 5:41 PM,Gorgonzola Salad,INSALATE,FOOD,Food,26.00,1.0,false
Los Gatos,20,4/17/24 5:41 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,20,4/17/24 5:41 PM,Single Meatball,SIDES,FOOD,Food,7.00,1.0,false
Los Gatos,21,4/17/24 5:43 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,21,4/17/24 5:43 PM,Salmon,PASTA/ENTREES,FOOD,Food,30.00,1.0,false
Los Gatos,21,4/17/24 5:43 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,13,4/17/24 5:58 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,22.40,2.0,false
Los Gatos,22,4/17/24 6:03 PM,BTL BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,20.00,1.0,false
